curr_ann_amt,days_tenure,age_in_years,income,has_children,length_of_residence,home_market_value,home_owner,college_degree,good_credit,city_Aledo,city_Allen,city_Anna,city_Argyle,city_Arlington,city_Aubrey,city_Azle,city_Balch Springs,city_Bedford,city_Blue Ridge,city_Burleson,city_Caddo Mills,city_Carrollton,city_Cedar Hill,city_Celina,city_Chatfield,city_Colleyville,city_Coppell,city_Crandall,city_Crowley,city_Dallas,city_Denton,city_Desoto,city_Duncanville,city_Ennis,city_Era,city_Euless,city_Farmersville,city_Ferris,city_Flower Mound,city_Forney,city_Forreston,city_Fort Worth,city_Frisco,city_Garland,city_Grand Prairie,city_Grapevine,city_Haltom City,city_Haslet,city_Hurst,city_Hutchins,city_Irving,city_Italy,city_Joshua,city_Justin,city_Kaufman,city_Keller,city_Kemp,city_Kennedale,city_Krum,city_Lake Dallas,city_Lancaster,city_Lavon,city_Lewisville,city_Little Elm,city_Mansfield,city_Maypearl,city_Mckinney,city_Melissa,city_Mertens,city_Mesquite,city_Midlothian,city_Milford,city_Naval Air Station Jrb,city_Nevada,city_North Richland Hills,city_Palmer,city_Pilot Point,city_Plano,city_Ponder,city_Princeton,city_Prosper,city_Red Oak,city_Rice,city_Richardson,city_Roanoke,city_Rockwall,city_Rowlett,city_Royse City,city_Sachse,city_Sanger,city_Scurry,city_Seagoville,city_Southlake,city_Springtown,city_Sunnyvale,city_Terrell,city_The Colony,city_Tioga,city_Valley View,city_Waxahachie,city_Weatherford,city_Wilmer,city_Wylie,marital_status_Single,predictions_xgb,predictions_mlp,confidence_score,final_prediction
2.1478149794903416,-0.6805412592666892,-0.0553785081520254,-0.5392709636059843,-1.0470186850418923,-0.6837843632864371,-1.1948437166343795,-2.147215314278931,-0.7369111910044192,-2.335897676340441,0,0,False,0,True,0,0,0,False,False,False,0,0,False,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,False,False,False,False,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,False,False,0,False,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,True,0.1318313,0.071033806,0.7569355,0.1318313
-1.4208013485486486,-0.5613569884512732,1.661986026723067,0.7945816028576967,-1.0470186850418923,1.459157817160497,0.0853638415088287,0.4657194801797583,-0.7369111910044192,0.4281009438592621,0,0,False,0,False,0,0,0,False,False,False,0,0,False,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,True,False,False,False,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,False,False,0,False,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,False,0.15053189,0.07158507,0.7314825,0.15053189
-0.1944983902810289,0.6232235956747066,-0.6736297407070587,-0.6312607957758932,0.9550927927900242,-0.6837843632864371,0.9388393401620728,0.4657194801797583,-0.7369111910044192,0.4281009438592621,0,0,False,0,False,0,0,0,False,False,False,0,0,False,False,0,0,0,0,0,True,False,False,0,0,0,0,False,False,False,0,0,False,False,False,False,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,False,False,0,False,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,True,0.098568425,0.060703818,0.8089481,0.098568425
-1.6503763910957758,0.8047766963791932,-0.5362405779170514,-0.3552912992661662,0.9550927927900242,0.2902802641894421,2.0768066716997318,0.4657194801797583,1.3570156244159997,0.4281009438592621,0,0,False,0,False,0,0,0,False,False,False,0,0,False,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,False,False,False,False,0,0,0,False,0,False,0,0,0,0,False,0,False,True,0,0,0,False,False,False,0,False,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,True,0.105542175,0.057306387,0.8011992,0.105542175
-0.1381393697824769,1.1490868120681723,1.7993751895130743,-1.1831997887953474,0.9550927927900242,-1.4630360652671404,-1.1948437166343795,-2.147215314278931,-0.7369111910044192,0.4281009438592621,0,0,False,0,False,0,0,0,False,False,False,0,0,True,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,False,False,False,False,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,False,False,0,False,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,False,0.1533055,0.056476578,0.7359351,0.1533055
-2.2578042180294933,-0.0483092850487122,0.0133160732429782,0.7945816028576967,0.9550927927900242,-0.6837843632864371,0.0853638415088287,0.4657194801797583,1.3570156244159997,0.4281009438592621,0,0,False,0,False,0,0,0,False,False,False,0,0,False,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,True,False,False,False,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,False,False,0,False,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,False,0.11294795,0.058576077,0.7900747,0.11294795
-0.7871734393952163,0.6915729982928663,-0.0553785081520254,0.7945816028576967,0.9550927927900242,-1.4630360652671404,-1.1948437166343795,-2.147215314278931,-0.7369111910044192,0.4281009438592621,0,0,False,0,False,0,0,0,False,False,False,0,0,False,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,False,False,False,False,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,True,False,False,0,False,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,False,0.19972697,0.06916157,0.66848826,0.19972697
-0.968060658222676,-0.5387162488340079,-0.8797134848920699,0.1046578615833789,0.9550927927900242,-0.6837843632864371,0.654347507277658,0.4657194801797583,-0.7369111910044192,0.4281009438592621,0,0,False,0,False,0,0,0,False,False,False,0,0,False,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,False,False,False,True,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,False,False,0,False,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,False,0.10759014,0.07157038,0.7898586,0.10759014
0.4342144350389562,-0.5220560819458315,-1.085797229077081,0.7945816028576967,0.9550927927900242,-0.2941585122960854,0.654347507277658,0.4657194801797583,1.3570156244159997,0.4281009438592621,0,0,False,0,True,0,0,0,False,False,False,0,0,False,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,False,False,False,False,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,False,False,0,False,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,False,0.11551093,0.07216257,0.77858526,0.11551093
0.2175997790184048,0.4194569391193181,0.8376510499830226,-0.7232506279458023,-1.0470186850418923,-1.4630360652671404,-1.1948437166343795,-2.147215314278931,1.3570156244159997,-2.335897676340441,0,0,False,0,False,0,0,0,False,False,False,0,0,False,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,True,False,False,False,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,False,False,0,False,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,False,0.20180555,0.058621097,0.6709075,0.20180555
-1.0587049255508991,-1.465277838076435,0.6315673057980116,-0.2173065510113026,-1.0470186850418923,0.8747190406749695,-0.1991279913755859,0.4657194801797583,-0.7369111910044192,0.4281009438592621,0,0,False,0,False,0,0,0,False,False,False,0,0,False,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,False,False,False,False,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,False,False,0,False,False,0,True,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,False,0.5625588,0.4403258,0.3511118,0.5625588
0.7262160333234764,0.2917289929766322,-1.0171026476820773,0.1046578615833789,-1.0470186850418923,-1.2682231397719643,0.9388393401620728,0.4657194801797583,-0.7369111910044192,0.4281009438592621,0,0,False,0,False,0,0,0,False,False,False,0,0,False,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,False,False,False,False,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,False,False,0,False,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,True,0,0,0,0,0,False,True,0.13186403,0.07894789,0.75252426,0.13186403
0.2337382916971759,1.1097859055627308,-1.085797229077081,-0.0264796051159508,0.9550927927900242,-0.1381133589744495,-1.1948437166343795,-2.147215314278931,-0.7369111910044192,0.4281009438592621,0,0,False,0,False,0,0,0,False,False,False,0,0,False,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,False,False,True,False,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,False,False,0,False,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,True,0.24583246,0.058265112,0.6155412,0.24583246
-1.2188420620969516,-0.5767356040403592,-1.2231863918670884,0.7945816028576967,0.9550927927900242,-1.0734102142767887,-1.1948437166343795,-2.147215314278931,1.3570156244159997,0.4281009438592621,0,0,False,0,False,0,0,0,False,False,False,0,0,False,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,False,False,False,False,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,False,False,0,True,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,False,0.13188872,0.05850857,0.763922,0.13188872
-1.5473744186044462,-1.1491618509674466,-1.4979647174471031,-0.3552912992661662,0.9550927927900242,-1.0734102142767887,-0.1991279913755859,0.4657194801797583,-0.7369111910044192,0.4281009438592621,0,0,False,0,False,0,0,0,True,False,False,0,0,False,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,False,False,False,False,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,False,False,0,False,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,False,0.08761151,0.071276195,0.81794775,0.08761151
0.0870259918081205,1.1490868120681723,-0.1927676709420328,0.7945816028576967,0.9550927927900242,0.0954673386942662,0.3698556743932434,0.4657194801797583,1.3570156244159997,0.4281009438592621,0,0,False,0,False,0,0,0,False,False,False,0,0,False,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,False,False,False,False,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,False,False,0,True,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,False,0.123212114,0.058757696,0.77572227,0.123212114
0.0085445320390752,0.3340201858466184,-0.2614622523370365,0.7945816028576967,0.9550927927900242,1.459157817160497,-0.1991279913755859,0.4657194801797583,-0.7369111910044192,0.4281009438592621,0,0,False,0,False,0,0,0,False,False,False,0,0,False,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,True,False,False,False,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,False,False,0,False,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,False,0.13471963,0.06114411,0.7585509,0.13471963
-0.1961254215287712,1.1490868120681723,-0.0553785081520254,0.1046578615833789,-1.0470186850418923,-1.2682231397719643,0.9388393401620728,0.4657194801797583,-0.7369111910044192,0.4281009438592621,0,0,False,0,False,0,0,0,False,False,False,0,0,False,False,0,0,0,0,0,False,False,False,0,0,0,0,False,False,False,0,0,False,False,False,False,0,0,0,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,True,False,0,False,False,0,False,0,0,0,0,False,0,False,False,0,0,0,False,0,0,0,False,False,0,0,False,0,0,False,0,0,0,False,0,0,0,0,0,False,False,0.12126124,0.0702523,0.7717867,0.12126124
